date,wind_speed,temperature,precipitation,runoff,snowmelt,sam,oni,iod
1997-09-01,2.7505733421672733,7.0602283642702055,53.93526667750921,22.160809177485227,19.469609717486676,0.69,2.14,0.771
1997-10-01,3.7166025461431422,10.103880506003541,64.24507823804869,24.29744362646059,20.1506015644602,-1.78,2.33,0.873
1997-11-01,4.613075565474952,13.686859997386893,42.02051040405219,19.99338006235354,11.89987050994663,-3.17,2.4,1.279
1997-12-01,3.934467499762587,16.153678793636015,39.545784946806826,10.761289937084962,2.957996799959028,-0.89,2.39,0.863
1998-01-01,5.028700562491227,18.00905132997556,24.533384645567008,5.447387257906981,0.1277107117556652,2.65,2.24,0.525
1998-02-01,1.1075959669505544,17.20778572019559,35.82752511250234,3.6113193489092317,0.0006197459157558395,0.57,1.93,0.422
1998-03-01,3.5602042238304783,14.906334015345724,23.615525549588504,3.119863508293039,0.5415761013078624,-0.05,1.44,-0.055
1998-04-01,1.328631242563073,11.194788355376755,64.20346890151471,3.711387396479768,5.5994283742625,2.89,0.99,0.047
1998-05-01,2.4002395219240276,9.090711580717308,39.069072904574675,3.909085310179953,1.5589799232519195,1.11,0.45,0.14
1998-06-01,3.0250035740629513,5.3138458076905195,28.434218001244375,5.539439406139137,6.793987412834245,1.31,-0.13,0.147
1998-07-01,6.207793622041319,6.453844687268988,40.519369097281185,12.135567965910631,14.469107015647287,2.13,-0.78,-0.385
1998-08-01,5.60416829214198,6.567477813687939,38.04972395583785,14.127165320128523,11.084202207218228,2.66,-1.12,-0.58
1998-09-01,2.7282466573504056,7.172045490488665,21.540942357194123,9.111392661757964,9.504383143967562,0.74,-1.31,-0.496
1998-10-01,5.501564113957076,13.385837340182853,14.126299795717296,13.859261375004365,14.46257691731727,-0.26,-1.35,-0.743
1998-11-01,4.099105010201608,15.366966053136405,38.25576587759613,9.698275393950901,4.510748058267774,2.84,-1.48,-0.653
1998-12-01,4.575363184244596,18.218566678775684,18.302848884353338,4.961403115643793,0.20662584733103384,2.59,-1.57,-0.336
1999-01-01,2.845880642473756,19.918057937106923,21.08589989552316,2.7526146672607354,0.10741324112398073,2.26,-1.55,-0.13
1999-02-01,3.7846428661278324,18.634098334487334,31.810105732431374,2.4869321093784875,0.6144119370589378,0.56,-1.3,-0.038
1999-03-01,1.9291217848847348,14.129374032182016,64.0222822193147,4.4482400796472685,0.5138668022694731,-1.39,-1.07,0.102
1999-04-01,2.690133994190679,10.41066443378204,45.354798189722146,2.3587711933893396,0.8479795135510908,2.44,-0.98,-0.002
