lead,target,fold,feature_group,model,rmse,mae,r2,best_params
2,whdi_6,2,local_only,xgboost,0.4123188810014401,0.3328261834363546,0.2983120681785797,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,2,local_only,lstm,0.4599827331107864,0.3729656726926176,0.1267057093158861,"{'hidden_size': 64, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 12}"
2,whdi_6,2,combined,climatology,0.5588938813253395,0.46935754990358824,-0.28924742372051315,
2,whdi_6,2,combined,persistence,0.5245012520242758,0.42158271550267007,-0.13545681312664426,
2,whdi_6,2,combined,elasticnet,0.3675718784573599,0.2970815444261816,0.44234947216609266,"{'alpha': 0.1, 'l1_ratio': 0.1}"
2,whdi_6,2,combined,random_forest,0.4453108445303058,0.36288402430668665,0.18152747534342506,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}"
2,whdi_6,2,combined,xgboost,0.37048101714362447,0.3005567693997452,0.4334875184750703,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
2,whdi_6,2,combined,lstm,0.4104308673543064,0.34062909138463815,0.30472343240200905,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,3,climate_only,climatology,1.0542930042037226,0.8486913111502754,-0.042100599305623154,
2,whdi_6,3,climate_only,persistence,0.4913001293915917,0.39303833321517584,0.77370198048064,
2,whdi_6,3,climate_only,elasticnet,0.8594748324882245,0.6695301310654315,0.3074465067892098,"{'alpha': 0.1, 'l1_ratio': 0.5}"
2,whdi_6,3,climate_only,random_forest,0.7656849910785102,0.5196329901308101,0.4503486936783807,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 300}"
2,whdi_6,3,climate_only,xgboost,0.8709151077508311,0.6655054276545083,0.2888869563673735,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
2,whdi_6,3,climate_only,lstm,1.1293816557109853,0.9899008077973096,-0.1958272749533414,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,3,local_only,climatology,1.0542930042037226,0.8486913111502754,-0.042100599305623154,
2,whdi_6,3,local_only,persistence,0.4913001293915917,0.39303833321517584,0.77370198048064,
2,whdi_6,3,local_only,elasticnet,0.5042411374432069,0.3943473311342263,0.7616234424649999,"{'alpha': 0.01, 'l1_ratio': 0.9}"
2,whdi_6,3,local_only,random_forest,0.5029070958917189,0.39420088583119695,0.7628830920508282,"{'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300}"
2,whdi_6,3,local_only,xgboost,0.5187068096369533,0.4014558886182271,0.7477501624967731,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,3,local_only,lstm,0.8882739340588177,0.702500891718664,0.2602570541402627,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
2,whdi_6,3,combined,climatology,1.0542930042037226,0.8486913111502754,-0.042100599305623154,
2,whdi_6,3,combined,persistence,0.4913001293915917,0.39303833321517584,0.77370198048064,
2,whdi_6,3,combined,elasticnet,0.5119449051739661,0.40485884785643583,0.7542839943948015,"{'alpha': 0.1, 'l1_ratio': 0.1}"
2,whdi_6,3,combined,random_forest,0.4984801039302417,0.3877125857073409,0.767039304752858,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 100}"
2,whdi_6,3,combined,xgboost,0.47165989208220604,0.347058933533581,0.7914333379068286,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,3,combined,lstm,0.9028009225015128,0.7769820751462873,0.2358634301955279,"{'hidden_size': 64, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 12}"
2,whdi_6,4,climate_only,climatology,0.8507231051281031,0.5856575872489851,-0.043989324746162684,
2,whdi_6,4,climate_only,persistence,0.4863259733130811,0.39981244248646075,0.6588270970192489,
2,whdi_6,4,climate_only,elasticnet,0.9991408888375298,0.7898296306815232,-0.4400350617292974,"{'alpha': 0.1, 'l1_ratio': 0.1}"
2,whdi_6,4,climate_only,random_forest,1.1001955870088418,0.7740961657927725,-0.7460609466913584,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 300}"
2,whdi_6,4,climate_only,xgboost,1.0994763713667497,0.7680217959065216,-0.743778836322625,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0.1, 'subsample': 0.7}"
2,whdi_6,4,climate_only,lstm,1.117625972637025,0.838798162611339,-0.801824854178969,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
2,whdi_6,4,local_only,climatology,0.8507231051281031,0.5856575872489851,-0.043989324746162684,
2,whdi_6,4,local_only,persistence,0.4863259733130811,0.39981244248646075,0.6588270970192489,
2,whdi_6,4,local_only,elasticnet,0.3276271604609908,0.2627164595951894,0.8451613425022408,"{'alpha': 0.01, 'l1_ratio': 0.9}"
2,whdi_6,4,local_only,random_forest,0.39258941059175634,0.3182125510842192,0.7776706676884358,"{'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300}"
2,whdi_6,4,local_only,xgboost,0.3888460221406431,0.29993131617130103,0.7818903290323121,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
2,whdi_6,4,local_only,lstm,0.4951735812489927,0.3840339969274692,0.6463004287131517,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,4,combined,climatology,0.8507231051281031,0.5856575872489851,-0.043989324746162684,
2,whdi_6,4,combined,persistence,0.4863259733130811,0.39981244248646075,0.6588270970192489,
2,whdi_6,4,combined,elasticnet,0.36197208624676497,0.27836326803378164,0.8109965362471088,"{'alpha': 0.1, 'l1_ratio': 0.1}"
2,whdi_6,4,combined,random_forest,0.4496218891320088,0.36741018445070855,0.7083818882226942,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}"
2,whdi_6,4,combined,xgboost,0.48397946376991835,0.3975266753684397,0.66211145427452,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,4,combined,lstm,0.7357760348475023,0.621756464190296,0.21907220979988817,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,5,climate_only,climatology,0.6584245529632617,0.5515557943795797,-0.11737417980843667,
2,whdi_6,5,climate_only,persistence,0.5536189380819933,0.4386230610114519,0.21003386798630586,
2,whdi_6,5,climate_only,elasticnet,0.7758999939655674,0.6491713251450485,-0.5516654618172987,"{'alpha': 0.1, 'l1_ratio': 0.1}"
2,whdi_6,5,climate_only,random_forest,0.6786970350638099,0.572165481529649,-0.18723994543322608,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 300}"
2,whdi_6,5,climate_only,xgboost,0.6405427877353984,0.5459441972563354,-0.05750611542746742,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,5,climate_only,lstm,0.7351782081681916,0.6117789051223841,-0.39306649555666007,"{'hidden_size': 64, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 12}"
2,whdi_6,5,local_only,climatology,0.6584245529632617,0.5515557943795797,-0.11737417980843667,
2,whdi_6,5,local_only,persistence,0.5536189380819933,0.4386230610114519,0.21003386798630586,
2,whdi_6,5,local_only,elasticnet,0.4949507197053778,0.4098436874758622,0.36859136547633353,"{'alpha': 0.01, 'l1_ratio': 0.9}"
2,whdi_6,5,local_only,random_forest,0.5031805645248256,0.4082686140134871,0.3474191692462052,"{'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300}"
2,whdi_6,5,local_only,xgboost,0.4893897102736787,0.402433551814768,0.3827000184496119,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0, 'subsample': 1.0}"
2,whdi_6,5,local_only,lstm,0.6993727335883374,0.5648497213375435,-0.26067746386053736,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,5,combined,climatology,0.6584245529632617,0.5515557943795797,-0.11737417980843667,
2,whdi_6,5,combined,persistence,0.5536189380819933,0.4386230610114519,0.21003386798630586,
2,whdi_6,5,combined,elasticnet,0.4681781306625547,0.38796182747559843,0.4350515220848662,"{'alpha': 0.1, 'l1_ratio': 0.5}"
2,whdi_6,5,combined,random_forest,0.48626632811795806,0.3866525482998597,0.3905543360382825,"{'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300}"
2,whdi_6,5,combined,xgboost,0.5089524298722337,0.4239446041169494,0.3323621026997585,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1.0}"
2,whdi_6,5,combined,lstm,0.7634455651200371,0.612197740352944,-0.5022518572696009,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,6,climate_only,climatology,1.4137939803979953,1.0501876135938897,-0.0904455335280121,
2,whdi_6,6,climate_only,persistence,0.5698037596420985,0.4682632271414621,0.8228739888732504,
2,whdi_6,6,climate_only,elasticnet,1.379535494128073,1.0481399926283859,-0.038239336868441276,"{'alpha': 1.0, 'l1_ratio': 0.1}"
2,whdi_6,6,climate_only,random_forest,1.3249043549049506,1.0148559954815064,0.04236331025725504,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 300}"
2,whdi_6,6,climate_only,xgboost,1.265954686165318,0.9665574418821034,0.12568477112985832,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
2,whdi_6,6,climate_only,lstm,1.2722937121912785,0.9947688006910281,0.11690691664158537,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,6,local_only,climatology,1.4137939803979953,1.0501876135938897,-0.0904455335280121,
2,whdi_6,6,local_only,persistence,0.5698037596420985,0.4682632271414621,0.8228739888732504,
2,whdi_6,6,local_only,elasticnet,0.5108042471120293,0.38203098385610135,0.8576554903503684,"{'alpha': 0.01, 'l1_ratio': 0.9}"
2,whdi_6,6,local_only,random_forest,0.6500909815018752,0.5046393266351942,0.7694421019775342,"{'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100}"
2,whdi_6,6,local_only,xgboost,0.6756142483882034,0.5102379557021329,0.7509828136725307,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,6,local_only,lstm,0.7931439711273964,0.6612761180890202,0.6568090899474923,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,6,combined,climatology,1.4137939803979953,1.0501876135938897,-0.0904455335280121,
2,whdi_6,6,combined,persistence,0.5698037596420985,0.4682632271414621,0.8228739888732504,
2,whdi_6,6,combined,elasticnet,0.5584548308594268,0.42811611681604506,0.8298594525890479,"{'alpha': 0.1, 'l1_ratio': 0.5}"
2,whdi_6,6,combined,random_forest,0.6099005711779155,0.46186837591599517,0.7970683429197886,"{'max_depth': None, 'min_samples_leaf': 5, 'n_estimators': 100}"
2,whdi_6,6,combined,xgboost,0.6582889965898484,0.5090752991409504,0.7635905061118968,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,6,combined,lstm,1.2393390761794039,0.8932505624136206,0.16206176463962518,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
2,whdi_6,7,climate_only,climatology,1.0649520074999363,0.9156273905471325,-2.816490590011053,
2,whdi_6,7,climate_only,persistence,0.4019517645807218,0.33932221827617115,0.4563091777903948,
2,whdi_6,7,climate_only,elasticnet,0.8210303976312017,0.6915485900526428,-1.2684154473707077,"{'alpha': 0.1, 'l1_ratio': 0.9}"
2,whdi_6,7,climate_only,random_forest,1.053975967811537,0.9529922336291305,-2.738225878930206,"{'max_depth': 3, 'min_samples_leaf': 10, 'n_estimators': 100}"
2,whdi_6,7,climate_only,xgboost,1.017228930879071,0.8996228192106162,-2.482102328625681,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,7,climate_only,lstm,0.9125366000342661,0.7964771260755871,-1.8022359937995343,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
2,whdi_6,7,local_only,climatology,1.0649520074999363,0.9156273905471325,-2.816490590011053,
2,whdi_6,7,local_only,persistence,0.4019517645807218,0.33932221827617115,0.4563091777903948,
2,whdi_6,7,local_only,elasticnet,0.39382472805355395,0.29681093725059915,0.47807261267552303,"{'alpha': 0.01, 'l1_ratio': 0.9}"
2,whdi_6,7,local_only,random_forest,0.41068847739652237,0.335833268205498,0.4324172877179099,"{'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300}"
2,whdi_6,7,local_only,xgboost,0.41911707368393525,0.33900771304495064,0.4088811221177705,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,7,local_only,lstm,0.6348790264929429,0.5178697149277803,-0.35639469709471316,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,7,combined,climatology,1.0649520074999363,0.9156273905471325,-2.816490590011053,
2,whdi_6,7,combined,persistence,0.4019517645807218,0.33932221827617115,0.4563091777903948,
2,whdi_6,7,combined,elasticnet,0.3973134536194422,0.29530768519977024,0.46878458981971627,"{'alpha': 0.1, 'l1_ratio': 0.5}"
2,whdi_6,7,combined,random_forest,0.38263678172361243,0.29807415590395964,0.5073056828556108,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}"
2,whdi_6,7,combined,xgboost,0.40204954386996705,0.32586319892223226,0.45604462779738064,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,7,combined,lstm,0.6329471000837265,0.5096798773472,-0.34815228357283634,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,8,climate_only,climatology,0.7069987965739732,0.6112298934846093,-0.13400857772393793,
2,whdi_6,8,climate_only,persistence,0.5382191209036212,0.41697577872624947,0.34280048298390486,
2,whdi_6,8,climate_only,elasticnet,0.5621434111297877,0.48668316783348153,0.2830758008962537,"{'alpha': 0.1, 'l1_ratio': 0.9}"
2,whdi_6,8,climate_only,random_forest,0.7576175645093665,0.6079004494264231,-0.30220410472395476,"{'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100}"
2,whdi_6,8,climate_only,xgboost,0.803403193566824,0.6473253674248733,-0.4643540678135545,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0.1, 'subsample': 0.7}"
2,whdi_6,8,climate_only,lstm,0.6576753590994748,0.5704788149388814,0.018699247933690266,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
2,whdi_6,8,local_only,climatology,0.7069987965739732,0.6112298934846093,-0.13400857772393793,
2,whdi_6,8,local_only,persistence,0.5382191209036212,0.41697577872624947,0.34280048298390486,
2,whdi_6,8,local_only,elasticnet,0.4139859286164445,0.34977775985295945,0.6111786087526063,"{'alpha': 0.01, 'l1_ratio': 0.9}"
2,whdi_6,8,local_only,random_forest,0.469718462153631,0.37462249580591017,0.4994421792927667,"{'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100}"
2,whdi_6,8,local_only,xgboost,0.4337579628251584,0.3580088526905605,0.5731513506188302,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_alpha': 0, 'subsample': 0.7}"
2,whdi_6,8,local_only,lstm,0.6592179645434806,0.5584633727398148,0.014090484186124241,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
2,whdi_6,8,combined,climatology,0.7069987965739732,0.6112298934846093,-0.13400857772393793,
2,whdi_6,8,combined,persistence,0.5382191209036212,0.41697577872624947,0.34280048298390486,
2,whdi_6,8,combined,elasticnet,0.40489286568836386,0.3291503648809116,0.6280716877071574,"{'alpha': 0.1, 'l1_ratio': 0.5}"
2,whdi_6,8,combined,random_forest,0.43821754292303106,0.34141090832854903,0.5643291435980233,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 100}"
2,whdi_6,8,combined,xgboost,0.4406588944837033,0.3644001116483106,0.5594612941820472,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
2,whdi_6,8,combined,lstm,0.49516061095682806,0.4218426331424045,0.4437485312331505,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
3,whdi_3,1,climate_only,climatology,1.2166300128143492,1.046341197549333,-0.07292074518264147,
3,whdi_3,1,climate_only,persistence,1.8203018928538508,1.4978569697053539,-1.4018032733267831,
3,whdi_3,1,climate_only,elasticnet,1.2357922478588486,1.0824160302587909,-0.10698445963198133,"{'alpha': 1.0, 'l1_ratio': 0.1}"
3,whdi_3,1,climate_only,random_forest,1.3261470163846014,1.17888035191211,-0.2747761689805448,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 300}"
3,whdi_3,1,climate_only,xgboost,1.2450897063857773,1.0834118670535662,-0.12370386936290645,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1.0}"
3,whdi_3,1,climate_only,lstm,1.2534006470950334,1.121934560101722,-0.13875532323702044,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
3,whdi_3,1,local_only,climatology,1.2166300128143492,1.046341197549333,-0.07292074518264147,
3,whdi_3,1,local_only,persistence,1.8203018928538508,1.4978569697053539,-1.4018032733267831,
3,whdi_3,1,local_only,elasticnet,1.2120981738015917,1.0480786419214754,-0.06494256247547092,"{'alpha': 1.0, 'l1_ratio': 0.1}"
3,whdi_3,1,local_only,random_forest,1.2670427233488175,1.097549347337229,-0.16367876456986363,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 300}"
3,whdi_3,1,local_only,xgboost,1.301330996842419,1.1329635116190626,-0.22751311248294326,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
3,whdi_3,1,local_only,lstm,1.2083450814782226,0.9991648983182019,-0.05835788141006182,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
3,whdi_3,1,combined,climatology,1.2166300128143492,1.046341197549333,-0.07292074518264147,
3,whdi_3,1,combined,persistence,1.8203018928538508,1.4978569697053539,-1.4018032733267831,
3,whdi_3,1,combined,elasticnet,1.2217963725817158,1.0613140897059121,-0.08205230326158897,"{'alpha': 1.0, 'l1_ratio': 0.1}"
3,whdi_3,1,combined,random_forest,1.2888093106888667,1.1422504053778633,-0.20400397500336176,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 300}"
3,whdi_3,1,combined,xgboost,1.2399009383781112,1.08481123492019,-0.11435757182327255,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 1.0}"
3,whdi_3,1,combined,lstm,1.2766717195752553,1.094443810000111,-0.18143291778166137,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
3,whdi_3,2,climate_only,climatology,0.6320606373533315,0.5096322905314833,-0.18851925351167687,
3,whdi_3,2,climate_only,persistence,0.8964067189147473,0.7136662363757799,-1.3905560905839214,
3,whdi_3,2,climate_only,elasticnet,0.5978991934533953,0.49369333379810715,-0.06351756519104423,"{'alpha': 0.1, 'l1_ratio': 0.5}"
3,whdi_3,2,climate_only,random_forest,0.6219640236526782,0.4930144211581377,-0.15085142803634444,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 100}"
3,whdi_3,2,climate_only,xgboost,0.6325734575996135,0.4983064835177905,-0.19044863799415612,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1.0}"
3,whdi_3,2,climate_only,lstm,0.6179192211380153,0.5108697903351092,-0.13593149597799914,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
3,whdi_3,2,local_only,climatology,0.6320606373533315,0.5096322905314833,-0.18851925351167687,
3,whdi_3,2,local_only,persistence,0.8964067189147473,0.7136662363757799,-1.3905560905839214,
3,whdi_3,2,local_only,elasticnet,0.6443719370542286,0.5230439195123561,-0.23527021149742566,"{'alpha': 0.1, 'l1_ratio': 0.9}"
3,whdi_3,2,local_only,random_forest,0.7056384577975867,0.566098848411979,-0.4813347683743485,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 300}"
3,whdi_3,2,local_only,xgboost,0.672639099680595,0.5305959148952129,-0.3460244521711515,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.7}"
3,whdi_3,2,local_only,lstm,0.5977240923289361,0.48759624791520534,-0.06289473159341785,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
3,whdi_3,2,combined,climatology,0.6320606373533315,0.5096322905314833,-0.18851925351167687,
3,whdi_3,2,combined,persistence,0.8964067189147473,0.7136662363757799,-1.3905560905839214,
3,whdi_3,2,combined,elasticnet,0.6348091057182423,0.5019988798270573,-0.1988781009865319,"{'alpha': 0.1, 'l1_ratio': 0.5}"
3,whdi_3,2,combined,random_forest,0.620999245785781,0.49419495919552214,-0.14728384279364226,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
3,whdi_3,2,combined,xgboost,0.6360460052017917,0.5060725221286307,-0.2035545820495297,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1.0}"
3,whdi_3,2,combined,lstm,0.6293410494535455,0.509028228122996,-0.1783134961329933,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
3,whdi_3,3,climate_only,climatology,1.1960863419554177,0.922837926281405,-8.53645925851243e-05,
3,whdi_3,3,climate_only,persistence,1.1008245834973043,0.9349659078521874,0.152873537210091,
3,whdi_3,3,climate_only,elasticnet,1.1709953191259488,0.9042577332704421,0.0414333228743502,"{'alpha': 0.1, 'l1_ratio': 0.9}"
3,whdi_3,3,climate_only,random_forest,1.1331255132329696,0.918526459301942,0.10243058456861576,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 300}"
3,whdi_3,3,climate_only,xgboost,1.1273586317189799,0.8989619782103794,0.11154344047247955,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
3,whdi_3,3,climate_only,lstm,1.2146494957088854,1.0486573013534068,-0.03136872479564912,"{'hidden_size': 64, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 12}"
3,whdi_3,3,local_only,climatology,1.1960863419554177,0.922837926281405,-8.53645925851243e-05,
3,whdi_3,3,local_only,persistence,1.1008245834973043,0.9349659078521874,0.152873537210091,
3,whdi_3,3,local_only,elasticnet,1.1037433873445677,0.8779314072560646,0.14837532010374177,"{'alpha': 0.1, 'l1_ratio': 0.5}"
3,whdi_3,3,local_only,random_forest,1.0907243638577153,0.8351986766099047,0.1683472311414238,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}"
3,whdi_3,3,local_only,xgboost,1.116190054900983,0.8808460520101328,0.12905986021121907,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
3,whdi_3,3,local_only,lstm,1.1956336349894028,0.9423569652258793,0.0006715371717656016,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
3,whdi_3,3,combined,climatology,1.1960863419554177,0.922837926281405,-8.53645925851243e-05,
3,whdi_3,3,combined,persistence,1.1008245834973043,0.9349659078521874,0.152873537210091,
3,whdi_3,3,combined,elasticnet,1.1184074997528521,0.8608248015390552,0.12559596969936315,"{'alpha': 0.1, 'l1_ratio': 0.9}"
3,whdi_3,3,combined,random_forest,1.0923332618066672,0.8751912841460735,0.1658919246772651,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 300}"
3,whdi_3,3,combined,xgboost,1.0957307891989436,0.8709648881818839,0.16069513659658763,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
3,whdi_3,3,combined,lstm,1.1864557631672077,0.9286996964112628,0.015954658245195596,"{'hidden_size': 32, 'dropout': 0.2, 'lr': 0.001, 'seq_length': 6}"
3,whdi_3,4,climate_only,climatology,0.6152530701684104,0.551919968714926,-0.005191336926758883,
3,whdi_3,4,climate_only,persistence,1.1965593900414906,0.9714255318730856,-2.8019786737271697,
3,whdi_3,4,climate_only,elasticnet,0.7000613453379314,0.5830359459931476,-0.30140764752573457,"{'alpha': 0.1, 'l1_ratio': 0.5}"
3,whdi_3,4,climate_only,random_forest,0.8293272895405227,0.6532600587226305,-0.8263881077570052,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 100}"
3,whdi_3,4,climate_only,xgboost,0.691201919733918,0.5594892021561816,-0.2686768911408097,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
3,whdi_3,4,climate_only,lstm,0.7644493548173739,0.6028541828215022,-0.5518101739650163,"{'hidden_size': 32, 'dropout': 0.3, 'lr': 0.0005, 'seq_length': 12}"
3,whdi_3,4,local_only,climatology,0.6152530701684104,0.551919968714926,-0.005191336926758883,
3,whdi_3,4,local_only,persistence,1.1965593900414906,0.9714255318730856,-2.8019786737271697,
3,whdi_3,4,local_only,elasticnet,0.631106881461928,0.5586260392647229,-0.057662214540509904,"{'alpha': 0.1, 'l1_ratio': 0.5}"
3,whdi_3,4,local_only,random_forest,0.6305488836206229,0.5497751851980499,-0.05579276153073942,"{'max_depth': 3, 'min_samples_leaf': 20, 'n_estimators': 100}"
3,whdi_3,4,local_only,xgboost,0.6071765044827038,0.548429275582611,0.02102619079098922,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'subsample': 0.7}"
3,whdi_3,4,local_only,lstm,0.6122581836987401,0.5597344881561732,0.004570847412151413,"{'hidden_size': 64, 'dropout': 0.3, 'lr': 0.001, 'seq_length': 6}"
3,whdi_3,4,combined,climatology,0.6152530701684104,0.551919968714926,-0.005191336926758883,
3,whdi_3,4,combined,persistence,1.1965593900414906,0.9714255318730856,-2.8019786737271697,
3,whdi_3,4,combined,elasticnet,0.6527231417544164,0.5574711149040962,-0.1313557253237021,"{'alpha': 0.1, 'l1_ratio': 0.5}"
3,whdi_3,4,combined,random_forest,0.7591146388415081,0.6079605435369744,-0.5302271068803766,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}"
