lead,target,fold,feature_group,model,rmse,skill_vs_clim,skill_vs_persist
3,whdi_6,6,local_only,random_forest,0.806235262626583,0.6610101964805072,-0.6713580263322259
3,whdi_6,6,local_only,xgboost,0.8207612136756325,0.6486849888077888,-0.7321263283759336
3,whdi_6,6,local_only,lstm,1.0674547102008445,0.40575987585572526,-1.9298462394609488
3,whdi_6,7,local_only,elasticnet,0.5806559806586677,0.7126174648734833,-0.20585334551872014
3,whdi_6,7,local_only,random_forest,0.559347453917243,0.733322794466672,-0.11897405430144858
3,whdi_6,7,local_only,xgboost,0.5775001555304795,0.7157327844692214,-0.1927815053833164
3,whdi_6,7,local_only,lstm,0.8523228517402306,0.3808001684926722,-1.5981543660578716
3,whdi_6,8,local_only,elasticnet,0.4851887464588513,0.5079161780886041,0.28891182731781484
3,whdi_6,8,local_only,random_forest,0.5041723901541211,0.4686560177097119,0.23217873742553485
3,whdi_6,8,local_only,xgboost,0.5106815379033558,0.4548475555146192,0.2122247504976177
3,whdi_6,8,local_only,lstm,0.8521849344698057,-0.5180474722654982,-1.1936620450254325
3,whdi_6,1,combined,elasticnet,0.7679777117880809,0.6225757400572163,0.27284894567329043
3,whdi_6,1,combined,random_forest,0.8150693496921255,0.574870047851992,0.18093846702606997
3,whdi_6,1,combined,xgboost,0.8592610508697368,0.5275206497354796,0.08971442973875654
3,whdi_6,1,combined,lstm,1.3923166597043153,-0.24053385019116047,-1.3900305116348988
3,whdi_6,2,combined,elasticnet,0.4000166841785937,0.49921090298425663,0.2545346200845847
3,whdi_6,2,combined,random_forest,0.4624978045192132,0.33055021742859236,0.003469445575414065
3,whdi_6,2,combined,xgboost,0.5695467612342908,-0.015213599949229106,-0.5112281726805581
3,whdi_6,2,combined,lstm,0.6509787055533968,-0.3262708325498642,-0.9742622112766111
3,whdi_6,3,combined,elasticnet,0.7163916691041736,0.608365618997788,-0.16059510161564328
3,whdi_6,3,combined,random_forest,0.7016731093520393,0.624292881680732,-0.1133952030657095
3,whdi_6,3,combined,xgboost,0.6768275452942722,0.6504286694412094,-0.035942689386874394
3,whdi_6,3,combined,lstm,1.0029440742023477,0.23240313787058442,-1.274747063634095
3,whdi_6,4,combined,elasticnet,0.3923539986293895,0.7019433230066856,0.48412833956197243
3,whdi_6,4,combined,random_forest,0.4903274950577378,0.5345048257339726,0.19432850524636625
3,whdi_6,4,combined,xgboost,0.5850870728488404,0.3371981763878493,-0.1471666420538611
3,whdi_6,4,combined,lstm,0.7503666350851326,-0.09015868520883275,-0.886828964050459
3,whdi_6,5,combined,elasticnet,0.6028332737115547,0.2903593183395431,0.329692347519277
3,whdi_6,5,combined,random_forest,0.6327751737112546,0.2181149001539595,0.26145219780646123
3,whdi_6,5,combined,xgboost,0.5797539323200813,0.34365606026895434,0.38003502782331844
3,whdi_6,5,combined,lstm,0.8871447878510952,-0.5368556716651938,-0.45167285937601664
3,whdi_6,6,combined,elasticnet,0.7500393877781419,0.7066195311571473,-0.4464853994979152
3,whdi_6,6,combined,random_forest,0.8325815325419402,0.6384930890487257,-0.7823765520966122
3,whdi_6,6,combined,xgboost,0.7288525472436993,0.7229600444790498,-0.36592000251133605
3,whdi_6,6,combined,lstm,1.036635123040362,0.43957836113436854,-1.7631073103780617
3,whdi_6,7,combined,elasticnet,0.5565409964016952,0.7359921217118528,-0.10777359221537086
3,whdi_6,7,combined,random_forest,0.5077356278013047,0.7802657062109338,0.07799778725561701
3,whdi_6,7,combined,xgboost,0.5466937510157797,0.7452519995380964,-0.06891926639158719
3,whdi_6,7,combined,lstm,0.7352245484575598,0.5392529502217248,-0.9332885736024981
3,whdi_6,8,combined,elasticnet,0.486491186407229,0.505270733977558,0.2850890151563631
3,whdi_6,8,combined,random_forest,0.4870330876138987,0.5041679649715398,0.2834954533230679
3,whdi_6,8,combined,xgboost,0.4722129737439612,0.5338845714986239,0.3264375832869839
3,whdi_6,8,combined,lstm,0.6697837731639276,0.06225039035201296,-0.3550997343661644
4,whdi_3,1,climate_only,elasticnet,1.169004860222892,-0.005084992965010082,0.6432582077473329
4,whdi_3,1,climate_only,random_forest,1.2177514996418175,-0.09065526731102502,0.6128861563811132
4,whdi_3,1,climate_only,xgboost,1.1649336307004403,0.0019035260072524096,0.6457386912893287
4,whdi_3,1,climate_only,lstm,1.208357004170748,-0.07389218658451036,0.618835992965989
4,whdi_3,2,climate_only,elasticnet,0.6111057298468717,0.06981748985198055,0.48670907913214845
4,whdi_3,2,climate_only,random_forest,0.6996217541698863,-0.21916382538697476,0.32724415284687325
4,whdi_3,2,climate_only,xgboost,0.6389111691406651,-0.016755238172622366,0.4389367389677227
4,whdi_3,2,climate_only,lstm,0.7187089889455974,-0.2865942648094948,0.2900348611561474
4,whdi_3,3,climate_only,elasticnet,1.1864283550473815,0.029005063667354558,0.08947435377040536
4,whdi_3,3,climate_only,random_forest,1.1811970345991716,0.03754900470074818,0.09748621576853322
4,whdi_3,3,climate_only,xgboost,1.1776649311556586,0.043296384166275126,0.10287567374216655
4,whdi_3,3,climate_only,lstm,1.1556803113891465,0.07868241817643906,0.13605802133122658
4,whdi_3,4,climate_only,elasticnet,0.6885670001079481,-0.20501453406443315,0.7124252792390083
4,whdi_3,4,climate_only,random_forest,0.8201802344609826,-0.7096943359197474,0.5919842812348348
4,whdi_3,4,climate_only,xgboost,0.7047030771291127,-0.2621536008576879,0.6987891356796518
4,whdi_3,4,climate_only,lstm,0.8676334036662482,-0.9132529986907298,0.5434053438444282
4,whdi_3,5,climate_only,elasticnet,0.9525419133956714,-0.0013274838420069823,0.6176703663700724
4,whdi_3,5,climate_only,random_forest,0.9054725087499582,0.09518772030783884,0.6545220689726452
4,whdi_3,5,climate_only,xgboost,0.8886363326221309,0.12852269997036558,0.6672501232476897
4,whdi_3,5,climate_only,lstm,0.9774548817453578,-0.054390265377902924,0.5974097881363034
4,whdi_3,6,climate_only,elasticnet,1.1555659624307886,0.06949392198531668,0.09741350381883962
4,whdi_3,6,climate_only,random_forest,0.9344899029647354,0.39147425236071987,0.4097329019390973
4,whdi_3,6,climate_only,xgboost,1.021518565016126,0.27285292768616354,0.29467077785409346
4,whdi_3,6,climate_only,lstm,1.0320910903057707,0.25772336544475893,0.2799951740134826
4,whdi_3,7,climate_only,elasticnet,0.8892161272307141,0.18750119127976805,0.28492568186197975
4,whdi_3,7,climate_only,random_forest,0.9911527698544624,-0.009460360007560453,0.11158124679993464
4,whdi_3,7,climate_only,xgboost,0.9712611901127678,0.030651053937965744,0.1468830117610762
4,whdi_3,7,climate_only,lstm,0.9549037325590736,0.06302661797161113,0.1753765112311345
4,whdi_3,8,climate_only,elasticnet,0.7545247805303525,0.07127419899431242,0.523630535330835
4,whdi_3,8,climate_only,random_forest,0.6983472154385941,0.20442100718999578,0.5919252609365008
4,whdi_3,8,climate_only,xgboost,0.6954058815934772,0.21110861292000582,0.5953555211468595
4,whdi_3,8,climate_only,lstm,0.8231142714038591,-0.1052505987977288,0.4330860244170994
4,whdi_3,1,local_only,elasticnet,1.2004064993100727,-0.05980711609653944,0.6238353047904159
4,whdi_3,1,local_only,random_forest,1.3032116454444918,-0.2491081997740956,0.5566453573340475
4,whdi_3,1,local_only,xgboost,1.2685735670069638,-0.18359050006788258,0.5799000092103194
4,whdi_3,1,local_only,lstm,1.27084011434472,-0.18782369632980167,0.5783974914809686
4,whdi_3,2,local_only,elasticnet,0.6255276631689789,0.025395305426581638,0.46219614355024197
4,whdi_3,2,local_only,random_forest,0.6463815048610251,-0.04067063599801268,0.42573980563604563
4,whdi_3,2,local_only,xgboost,0.6469434889790195,-0.04248100527456988,0.4247408123170602
4,whdi_3,2,local_only,lstm,0.893963372054186,-0.9905583276761625,-0.09842477783363157
4,whdi_3,3,local_only,elasticnet,1.180570218121051,0.038570206171158694,0.09844382130691864
4,whdi_3,3,local_only,random_forest,1.1736028066655804,0.04988492502766462,0.10905390928290426
4,whdi_3,3,local_only,xgboost,1.181397823752005,0.03722176692520074,0.0971793569210746
4,whdi_3,3,local_only,lstm,1.391220871569408,-0.33513782224340893,-0.25199131624233795
4,whdi_3,4,local_only,elasticnet,0.6606603154954376,-0.10931865324701495,0.7352629425418933
4,whdi_3,4,local_only,random_forest,0.6550105550181498,-0.09042668658809827,0.7397714790640539
4,whdi_3,4,local_only,xgboost,0.631267054013148,-0.01280566735321087,0.7582956066165791
4,whdi_3,4,local_only,lstm,0.6429374386027802,-0.05059978190481229,0.7492761038376985
4,whdi_3,5,local_only,elasticnet,0.9795267244697314,-0.0588648371241014,0.5957012947572833
4,whdi_3,5,local_only,random_forest,1.034771014470234,-0.18167067409632054,0.5488112299035222
4,whdi_3,5,local_only,xgboost,1.0021136143102756,-0.10826054524851059,0.5768408886515463
4,whdi_3,5,local_only,lstm,0.9898589737126288,-0.08132089926772612,0.5871270589046922
4,whdi_3,6,local_only,elasticnet,1.1733332347662004,0.040660168407802844,0.06944489917650776
4,whdi_3,6,local_only,random_forest,1.2120762691286449,-0.023739897094502416,0.006977140126958159
4,whdi_3,6,local_only,xgboost,1.159073358636605,0.06383676948005923,0.0919260926361235
4,whdi_3,6,local_only,lstm,1.318335620515089,-0.21110474387495115,-0.17476587537693078
4,whdi_3,7,local_only,elasticnet,0.9600281337019232,0.05294327551481126,0.1665022345497872
4,whdi_3,7,local_only,random_forest,0.979780310514797,0.01357178271914794,0.1318516688347683
4,whdi_3,7,local_only,xgboost,0.9815880184632344,0.009928477990523099,0.12864522272478085
4,whdi_3,7,local_only,lstm,0.9535476060990424,0.06568605280099349,0.17771706056713688
4,whdi_3,8,local_only,elasticnet,0.7700272091278308,0.032719042140600174,0.5038545159602626
4,whdi_3,8,local_only,random_forest,0.7903948021856944,-0.019127795562537964,0.4772608213577352
4,whdi_3,8,local_only,xgboost,0.7892408763133791,-0.016154244910753235,0.47878603873688375
4,whdi_3,8,local_only,lstm,1.0462906639730212,-0.7858508950210321,0.08398707786636761
4,whdi_3,1,combined,elasticnet,1.1889238511880844,-0.03962863784270043,0.6309973921239161
4,whdi_3,1,combined,random_forest,1.222848648612603,-0.09980469891385435,0.6096386851215356
4,whdi_3,1,combined,xgboost,1.19352669376767,-0.047693931250796906,0.6281347215581563
4,whdi_3,1,combined,lstm,1.302327957769816,-0.24741477218360752,0.5572464173418172
4,whdi_3,2,combined,elasticnet,0.6076711145980774,0.08024397060941058,0.4924625929329408
4,whdi_3,2,combined,random_forest,0.6872657438140702,-0.17648082359327133,0.3507973771411117
4,whdi_3,2,combined,xgboost,0.6419395046603518,-0.02641659115117312,0.43360543601041346
4,whdi_3,2,combined,lstm,0.6843280670335338,-0.16644472347297534,0.3563354721025501
4,whdi_3,3,combined,elasticnet,1.1738006370570666,0.04956458244121065,0.10875351622251694
4,whdi_3,3,combined,random_forest,1.2001425769549197,0.006427376611296665,0.06830270567229002
4,whdi_3,3,combined,xgboost,1.1791004171055697,0.04096266162981521,0.10068728517172099
4,whdi_3,3,combined,lstm,1.1885989813727464,0.02544885195073532,0.0861396072642765
4,whdi_3,4,combined,elasticnet,0.6452762068581737,-0.05825706952944998,0.7474487048410952
4,whdi_3,4,combined,random_forest,0.7877885285412983,-0.5773177111833678,0.6235757432609776
4,whdi_3,4,combined,xgboost,0.695935671839753,-0.2309433618138994,0.7062374074839994
4,whdi_3,4,combined,lstm,0.8382790691299873,-0.785982173839072,0.5737783151929874
4,whdi_3,5,combined,elasticnet,0.9623151128477292,-0.02198038480129072,0.6097846185157729
4,whdi_3,5,combined,random_forest,0.8945023623098115,0.1169792047139927,0.6628425539125868
4,whdi_3,5,combined,xgboost,0.8941520061092387,0.11767078751343596,0.6631066159728045
4,whdi_3,5,combined,lstm,1.0123777684607789,-0.13107954100002384,0.568128076483439
4,whdi_3,6,combined,elasticnet,1.149598633748459,0.07907935270385091,0.10671132629527946
4,whdi_3,6,combined,random_forest,0.8410718026786035,0.5070579365503363,0.5218485291158707
4,whdi_3,6,combined,xgboost,1.0184606200037136,0.2771998826418899,0.2988873036084633
4,whdi_3,6,combined,lstm,1.146784201510782,0.0835830046613506,0.1110798474004957
4,whdi_3,7,combined,elasticnet,0.8963742098182431,0.17436750605248386,0.2733668205962847
4,whdi_3,7,combined,random_forest,1.0096236017216316,-0.047434948517904196,0.07816008643124772
4,whdi_3,7,combined,xgboost,0.9944518409518256,-0.016191560387901482,0.10565716608675302
4,whdi_3,7,combined,lstm,1.0876915705896777,-0.21568091080578622,-0.06991196668595001
4,whdi_3,8,combined,elasticnet,0.7541247273189282,0.07225876902460782,0.5241355488641655
4,whdi_3,8,combined,random_forest,0.7108648980366445,0.1756443198328267,0.5771648923363797
4,whdi_3,8,combined,xgboost,0.7046022502215182,0.19010531827159594,0.5845823432970385
4,whdi_3,8,combined,lstm,0.774206717083247,0.02219024541087844,0.4984540013451667
4,whdi_6,1,climate_only,elasticnet,1.193376050950081,-0.025503236313166866,0.08603464527256344
4,whdi_6,1,climate_only,random_forest,1.3253165596912964,-0.26479939191964363,-0.12723469216031869
4,whdi_6,1,climate_only,xgboost,1.2102967586398463,-0.0547903297586807,0.059932934617707545
4,whdi_6,1,climate_only,lstm,1.2044073975854088,-0.04454998663271237,0.06905949658869104
4,whdi_6,2,climate_only,elasticnet,0.5609221225118232,0.008415373973589046,0.22929284393711147
4,whdi_6,2,climate_only,random_forest,0.537719893532158,0.08875143976028099,0.2917338894783855
4,whdi_6,2,climate_only,xgboost,0.5297315599600574,0.11562523301372907,0.3126214912295199
4,whdi_6,2,climate_only,lstm,0.6181334920386038,-0.20417386729617526,0.06405828377136802
4,whdi_6,3,climate_only,elasticnet,1.1463200449647568,0.10632239573874769,-0.5887016242349175
4,whdi_6,3,climate_only,random_forest,1.07992871353505,0.2068427868328081,-0.41000529365843974
4,whdi_6,3,climate_only,xgboost,1.0317045936120093,0.2760979114976261,-0.2868896101983631
4,whdi_6,3,climate_only,lstm,1.2130179456832335,-0.0006992011745878823,-0.7789552280331014
4,whdi_6,4,climate_only,elasticnet,0.8049217652888655,-0.8367499811398138,-0.008705401784706579
4,whdi_6,4,climate_only,random_forest,0.902175799128076,-1.307411474625583,-0.2671830366103982
4,whdi_6,4,climate_only,xgboost,1.0066445032826767,-1.8727309605096583,-0.5776448985953104
4,whdi_6,4,climate_only,lstm,0.9320039498647252,-1.4625111630436374,-0.3523606030341797
4,whdi_6,5,climate_only,elasticnet,0.8150037558700808,-0.14843658383339653,0.3759827516533596
4,whdi_6,5,climate_only,random_forest,0.7270769988755718,0.08599491859407693,0.5033640133876887
4,whdi_6,5,climate_only,xgboost,0.7366985374587035,0.06164447883889135,0.49013290021525613
4,whdi_6,5,climate_only,lstm,0.998438020571278,-0.7235743389113678,0.06347452577809898
4,whdi_6,6,climate_only,elasticnet,1.2962440846373944,0.09135612873085142,-1.4436904108417066
4,whdi_6,6,climate_only,random_forest,1.0863656619296584,0.36177738894022204,-0.7164243593595565
4,whdi_6,6,climate_only,xgboost,1.1454664857621248,0.2904469017450312,-0.9082592828880536
4,whdi_6,6,climate_only,lstm,1.103686388288016,0.34126384651798003,-0.7715931097299404
4,whdi_6,7,climate_only,elasticnet,0.8924352215626966,0.3234401430686522,-0.5299776891721872
4,whdi_6,7,climate_only,random_forest,1.1342131775377622,-0.09280380584820924,-1.471274972141709
4,whdi_6,7,climate_only,xgboost,1.112450986848846,-0.05127077822091608,-1.3773518624825756
4,whdi_6,7,climate_only,lstm,1.0663841066271853,0.033993277097222774,-1.184535068833624
4,whdi_6,8,climate_only,elasticnet,0.6415757495434942,0.1910434331744929,0.2918220530102905
4,whdi_6,8,climate_only,random_forest,0.7571204572314814,-0.12657286527172706,0.013773926091960487
4,whdi_6,8,climate_only,xgboost,0.8013868678494293,-0.26215812608816114,-0.10492032225791181
4,whdi_6,8,climate_only,lstm,0.7121071095521925,0.0034020988108286465,0.12755680022727833
4,whdi_6,1,local_only,elasticnet,0.9312704959547172,0.37549763507706846,0.4434210392773368
4,whdi_6,1,local_only,random_forest,0.9919006560688588,0.29153442189893486,0.36859000491385896
4,whdi_6,1,local_only,xgboost,1.0360295800125316,0.22709394477944267,0.311158334838333
4,whdi_6,1,local_only,lstm,1.290697516486333,-0.19958588785296616,-0.06911407267636549
4,whdi_6,2,local_only,elasticnet,0.5350338505086731,0.09783252288001609,0.2987921430671169
4,whdi_6,2,local_only,random_forest,0.582271251275774,-0.06850200951228924,0.16950896233765933
4,whdi_6,2,local_only,xgboost,0.5810897171622907,-0.0641700399027596,0.1728759770031556
4,whdi_6,2,local_only,lstm,0.6870929076726617,-0.48783776699856696,-0.15641891169849798
4,whdi_6,3,local_only,elasticnet,0.9240611904590594,0.4192749465308596,-0.032362041166945854
4,whdi_6,3,local_only,random_forest,0.9304727553982022,0.41118830980790266,-0.046737754326927394
4,whdi_6,3,local_only,xgboost,0.94347074678331,0.39462291316642184,-0.07618626285497943
4,whdi_6,3,local_only,lstm,1.24831392809043,-0.059782474930941465,-0.8839882875327048
4,whdi_6,4,local_only,elasticnet,0.479203569156404,0.3489972993570183,0.6424826745839929
4,whdi_6,4,local_only,random_forest,0.4665869442331058,0.3828256518941061,0.6610605116810497
4,whdi_6,4,local_only,xgboost,0.4333766126850876,0.46755636019688585,0.7075928781107039
4,whdi_6,4,local_only,lstm,0.5077156660978028,0.26922474940892016,0.5986732269874002
4,whdi_6,5,local_only,elasticnet,0.8053215162141687,-0.12131182833275078,0.39072132366322154
4,whdi_6,5,local_only,random_forest,0.876611169359641,-0.32862309753113994,0.278076176706465
4,whdi_6,5,local_only,xgboost,0.8492454851801231,-0.24696508031988174,0.32244607219997534
4,whdi_6,5,local_only,lstm,0.8882782905109355,-0.36422465646215385,0.2587316285148472
4,whdi_6,6,local_only,elasticnet,0.9389658817134297,0.5232181102430828,-0.2822486002514957
4,whdi_6,6,local_only,random_forest,1.0150079603339042,0.44286682053231563,-0.49834390708574383
4,whdi_6,6,local_only,xgboost,1.091361261430909,0.355894222155829,-0.7322464418178058
4,whdi_6,6,local_only,lstm,1.2158408069697018,0.2005826724648111,-1.1499385175292636
4,whdi_6,7,local_only,elasticnet,0.7238541622764856,0.5549026860532136,-0.0065465056377909114
4,whdi_6,7,local_only,random_forest,0.7193324363409255,0.5604461285230651,0.005989478005328119
4,whdi_6,7,local_only,xgboost,0.7573751698688092,0.5127240832389293,-0.10192952401403277
4,whdi_6,7,local_only,lstm,0.9020841672400376,0.3087312213108362,-0.563240558511362
4,whdi_6,8,local_only,elasticnet,0.5815342622979166,0.33537000209119816,0.4181686301480314
4,whdi_6,8,local_only,random_forest,0.5997323291666294,0.29312235732883074,0.381184134861256
4,whdi_6,8,local_only,xgboost,0.6155745934391559,0.2552839759491641,0.34805960340708963
4,whdi_6,8,local_only,lstm,0.9326408930924776,-0.7094572029574564,-0.4964955377119906
4,whdi_6,1,combined,elasticnet,0.9345845859872838,0.37104492302090997,0.43945262220189485
4,whdi_6,1,combined,random_forest,1.015140880188678,0.2579468142378828,0.33865552137118105
4,whdi_6,1,combined,xgboost,1.0132182156568883,0.260755031844341,0.34115830586756724
4,whdi_6,1,combined,lstm,1.39807537237637,-0.4074843359287028,-0.25440064429748
4,whdi_6,2,combined,elasticnet,0.5264526082760833,0.12653961923388346,0.3211046759654672
4,whdi_6,2,combined,random_forest,0.53981178924319,0.08164757433985659,0.2862124243693823
4,whdi_6,2,combined,xgboost,0.5256175156420474,0.12930849830168945,0.3232567816514763
4,whdi_6,2,combined,lstm,0.767882816748394,-0.8582945183525759,-0.4443556765356933
4,whdi_6,3,combined,elasticnet,0.9342772211621098,0.40636346452164407,-0.05531494089444555
4,whdi_6,3,combined,random_forest,0.9416149142752256,0.39700215709089404,-0.07195665178580057
4,whdi_6,3,combined,xgboost,0.9610183665055216,0.3718946730068895,-0.1165905337970703
4,whdi_6,3,combined,lstm,1.3804628877457945,-0.2960404979698088,-1.3039870691410371
4,whdi_6,4,combined,elasticnet,0.4922684403377629,0.3130158936581239,0.6227224248684824
4,whdi_6,4,combined,random_forest,0.5585343918498823,0.115612608836408,0.5143125913177327
4,whdi_6,4,combined,xgboost,0.6437378228871506,-0.17479139257805865,0.3548286724749057
4,whdi_6,4,combined,lstm,0.8459590241355437,-1.0288099081994928,-0.11418077289169415
4,whdi_6,5,combined,elasticnet,0.7754337839680319,-0.03962624611170873,0.4351061969463619
4,whdi_6,5,combined,random_forest,0.7965243208346219,-0.09694759485005688,0.40395993182841683
4,whdi_6,5,combined,xgboost,0.710010980202005,0.1283985813143269,0.5264045689594956
4,whdi_6,5,combined,lstm,0.837370275750914,-0.21233565932319154,0.34126239719901164
4,whdi_6,6,combined,elasticnet,0.950645751671048,0.5112828831156417,-0.31434698445322673
4,whdi_6,6,combined,random_forest,0.959085497470034,0.5025667922874676,-0.3377878816521318
4,whdi_6,6,combined,xgboost,0.8734363775039391,0.5874442180019152,-0.10952006642368639
4,whdi_6,6,combined,lstm,1.1396759398717586,0.29760261464923954,-0.8890148378863767
4,whdi_6,7,combined,elasticnet,0.6914955149578806,0.593807821373518,0.08143386804898334
4,whdi_6,7,combined,random_forest,0.7453606549887448,0.5280611285647527,-0.06724621118379237
4,whdi_6,7,combined,xgboost,0.7426908553748407,0.5314359395363191,-0.05961438757089077
4,whdi_6,7,combined,lstm,0.8679677367403149,0.3600294546749161,-0.4472343371298957
4,whdi_6,8,combined,elasticnet,0.581715835125537,0.33495490156945973,0.4178052422390456
4,whdi_6,8,combined,random_forest,0.5642780061566566,0.37422880087046884,0.4521864569022902
4,whdi_6,8,combined,xgboost,0.5622057280827096,0.3788165776807748,0.45620269522212864
4,whdi_6,8,combined,lstm,0.723066645323736,-0.027509820216293557,0.10049584262847377
5,whdi_3,1,climate_only,elasticnet,1.1447367504930628,0.009099383012086015,0.6752534204033405
5,whdi_3,1,climate_only,random_forest,1.1575170388618774,-0.013149729759357465,0.6679617474063553
5,whdi_3,1,climate_only,xgboost,1.1267808641635078,0.039941331254526924,0.685361212272797
5,whdi_3,1,climate_only,lstm,1.1747290137064093,-0.04350428801411077,0.6580136872281679
5,whdi_3,2,climate_only,elasticnet,0.6314484790033578,0.03422098116041061,0.48991322540948967
5,whdi_3,2,climate_only,random_forest,0.6878803628634275,-0.14611381301908222,0.3946674272350944
5,whdi_3,2,climate_only,xgboost,0.6691276181041174,-0.08447572371012746,0.4272222597114754
5,whdi_3,2,climate_only,lstm,0.8242375447591257,-0.6455334297686526,0.13089348256905364
5,whdi_3,3,climate_only,elasticnet,1.194486358395464,0.01227335177280453,0.23259110106027725
5,whdi_3,3,climate_only,random_forest,1.2131138134671793,-0.01877312143044252,0.20846971093718214
5,whdi_3,3,climate_only,xgboost,1.2109541800374175,-0.015149029370554512,0.21128542974190034
5,whdi_3,3,climate_only,lstm,1.185505524038898,0.02707010886840655,0.24408736178281132
5,whdi_3,4,climate_only,elasticnet,0.6353240356657878,-0.007521767767917353,0.7538867550343575
5,whdi_3,4,climate_only,random_forest,0.8041323859702203,-0.6140573913336336,0.6057247447646166
5,whdi_3,4,climate_only,xgboost,0.7058411439235557,-0.24359167538732152,0.6962205756408675
5,whdi_3,4,climate_only,lstm,0.8957330577981871,-1.0027238562929388,0.5107829102945012
5,whdi_3,5,climate_only,elasticnet,1.0211138962455566,0.017068684906783704,0.5713919829523197
5,whdi_3,5,climate_only,random_forest,0.914682766447444,0.21129282509938907,0.6560835807399522
5,whdi_3,5,climate_only,xgboost,0.897894715814765,0.23997893442440588,0.6685921825576104
5,whdi_3,5,climate_only,lstm,1.2741075166519775,-0.5303365613477911,0.3326954702703324
5,whdi_3,6,climate_only,elasticnet,1.098543710785677,0.06526018582696957,0.21959700217803213
5,whdi_3,6,climate_only,random_forest,0.8587570011865815,0.42878889935214626,0.5231027409171072
5,whdi_3,6,climate_only,xgboost,0.9384160013493252,0.31790185844187746,0.4305244877670149
5,whdi_3,6,climate_only,lstm,1.1298951798397536,0.01114555724509858,0.17441735140143966
5,whdi_3,7,climate_only,elasticnet,0.9150239684207664,0.12430364535505922,0.30933564349868803
5,whdi_3,7,climate_only,random_forest,0.9950066695732748,-0.03547730570062635,0.18331592541183228
5,whdi_3,7,climate_only,xgboost,0.9813589027426298,-0.007266371020553164,0.20556597469405535
5,whdi_3,7,climate_only,lstm,1.3262351782968285,-0.8396266314266254,-0.45091907355502125
5,whdi_3,8,climate_only,elasticnet,0.7485585369728197,0.05472069939929891,0.44385250196402815
5,whdi_3,8,climate_only,random_forest,0.6247366943418168,0.34158056278008464,0.6126242027775162
5,whdi_3,8,climate_only,xgboost,0.6300976275848482,0.33023214277224955,0.6059474508482101
5,whdi_3,8,climate_only,lstm,0.7068982791770059,0.15700992483675347,0.5040335476792226
5,whdi_3,1,local_only,elasticnet,1.2049326522600825,-0.09785350939861548,0.6402018870882002
5,whdi_3,1,local_only,random_forest,1.2339207683083924,-0.15131296577566067,0.6226816884851207
5,whdi_3,1,local_only,xgboost,1.200567754071266,-0.08991391346721644,0.6428039206099261
5,whdi_3,1,local_only,lstm,1.1909284228939323,-0.07248238617775882,0.6485167325381342
5,whdi_3,2,local_only,elasticnet,0.6225954196287484,0.06111204846945517,0.5041160373585918
5,whdi_3,2,local_only,random_forest,0.6261264181175855,0.050432198253595795,0.49847535740650184
5,whdi_3,2,local_only,xgboost,0.6352292486856976,0.022621240507703422,0.48378669524036777
5,whdi_3,2,local_only,lstm,0.5699772549058443,0.21310465878962137,0.5843926004723357
5,whdi_3,3,local_only,elasticnet,1.206155260184253,-0.007119054359808974,0.21752427557295118
5,whdi_3,3,local_only,random_forest,1.220372615548562,-0.031001482847499817,0.19896895140240223
5,whdi_3,3,local_only,xgboost,1.1971271571254605,0.007901145088227035,0.22919413862763405
5,whdi_3,3,local_only,lstm,1.4216707891477425,-0.39917637223383506,-0.08708254572824137
5,whdi_3,4,local_only,elasticnet,0.6436338295742192,-0.0340501249368943,0.7474065178073954
5,whdi_3,4,local_only,random_forest,0.6025064179246761,0.09387686084171021,0.7786559921074865
5,whdi_3,4,local_only,xgboost,0.6090683657513098,0.0740320545076879,0.7738083849997996
5,whdi_3,4,local_only,lstm,0.6835125304607477,-0.16615647338037598,0.7151361261035841
5,whdi_3,5,local_only,elasticnet,1.0434264583482915,-0.026357093997329217,0.5524561359617519
5,whdi_3,5,local_only,random_forest,1.0959912642687246,-0.13237163875913827,0.5062284055895006
5,whdi_3,5,local_only,xgboost,1.0628724004487784,-0.06496922572894093,0.5356192838222913
5,whdi_3,5,local_only,lstm,1.0742112099586238,-0.08781278493569555,0.5256583308405565
5,whdi_3,6,local_only,elasticnet,1.131036486910305,0.009146864658335141,0.17274866706513092
5,whdi_3,6,local_only,random_forest,1.139998260501901,-0.006617403146592871,0.15958726999302908
5,whdi_3,6,local_only,xgboost,1.118768113272398,0.030525887524118556,0.19059775542318114
5,whdi_3,6,local_only,lstm,1.1951009097982008,-0.10628038266456352,0.07637985033635841
5,whdi_3,7,local_only,elasticnet,0.9659489280509578,0.024118846075353195,0.23031959009306802
5,whdi_3,7,local_only,random_forest,0.9963555814844076,-0.03828676316457691,0.18110009783511027
5,whdi_3,7,local_only,xgboost,0.9874495590919988,-0.019808063991615832,0.19567430361497706
5,whdi_3,7,local_only,lstm,0.945348385090893,0.06529971609529517,0.26279906650246765
5,whdi_3,8,local_only,elasticnet,0.7542190957698138,0.04037034452825483,0.43540958572499944
5,whdi_3,8,local_only,random_forest,0.7729604355360548,-0.00791322189801602,0.4070023365160512
5,whdi_3,8,local_only,xgboost,0.766412561540564,0.00909084442390784,0.41700654261192804
5,whdi_3,8,local_only,lstm,0.8925418803209701,-0.3438964897481682,0.209329274514091
5,whdi_3,1,combined,elasticnet,1.169848146958087,-0.03485101653715161,0.6608496127148288
